Female	b	4	0.9526854884833359
Female	4	4041	0.9258046066656268
Female	b	50	0.9023033328133937
Female	c	18	0.8986117610357198
Female	b	53	0.8535849841418396
Female	b	16	0.8508293038007592
Female	b	516991	0.8461498466177924
Female	b	2	0.8361670046274632
Female	b	516995	0.836063016690064
Female	b	501695	0.8333593303176832
Female	b	51	0.8322154630062912
Female	c	2	0.8222326210159622
Female	b	721274	0.8200488743305776
Female	b	507712	0.8197889044870795
Female	b	73	0.8157853688972079
Female	b	58	0.7994072687568242
Female	4	4072	0.771694483439921
Female	b	721236	0.7642593459158737
Female	b	88	0.7546924556751416
Female	b	63	0.7470493422762959
Female	b	721207	0.7452815473405086
Female	b	721209	0.7348307596318827
Female	b	721188	0.7341548380387874
Female	b	7	0.7317631154786045
Female	c	20	0.7162689128061145
Female	b	721295	0.6939115062652732
Female	b	721192	0.6938595122965736
Female	b	84	0.6919877294233869
Female	c	278	0.6690583892268497
Female	b	116	0.6687464254146519
Female	b	111	0.6611033120158062
Female	b	708597	0.6609473301097073
Female	b	8	0.6592315291426195
Female	b	68	0.6585556075495242
Female	b	502051	0.6319346955753132
Female	b	94	0.6316747257318152
Female	b	515245	0.62111995008579
Female	b	117	0.6176883481516144
Female	b	721197	0.6154526074975303
Female	b	219	0.6098372588779701
Female	b	505390	0.608017469973483
Female	b	512673	0.6077055061612853
Female	c	10	0.6067696147246919
Female	b	1749	0.6035979826340144
Female	b	512657	0.6032340248531171
Female	b	150	0.6024021213539229
Female	b	125	0.6021941454791244
Female	b	166	0.5996984349815422
Female	0	80464	0.5988145375136484
Female	c	11	0.5815525399053709
Female	b	527671	0.570269848697551
Female	b	57	0.5627827172048042
Female	b	103	0.5623147714865075
Female	b	29	0.561690843862112
Female	b	101	0.5610149222690168
Female	b	79	0.5589871574897312
Female	b	131	0.5583632298653356
Female	b	85	0.55493162793116
Female	b	721297	0.5517599958404825
Female	b	178	0.548588363749805
Female	b	526264	0.5481724120002079
Female	b	457311	0.5450527738782301
Female	b	42525	0.540009358914366
Female	b	5	0.5356938595122965
Female	0	510a2019	0.5339260645765092
Female	b	512660	0.5294025892996412
Female	b	176	0.5283627099256486
Female	b	121	0.5171320126865283
Female	b	113	0.5160921333125358
Female	b	145	0.5126605313783601
Female	b	81	0.5099568450059793
Female	0	531401102	0.5095928872250819
Female	b	192	0.5025217074819321
Female	b	214	0.5020537617636354
Female	b	95	0.49654240108147457
Female	b	509968	0.48728747465294026
Female	b	721235	0.4820880777829772
Female	b	196	0.48063224665938753
Female	b	99	0.47881245775490044
Female	b	721177	0.47428898247803253
Female	b	909	0.47340508501013884
Female	c	19	0.4719492538865492
Female	b	14	0.471689284043051
Female	b	135	0.47148130816825246
Female	c	12	0.4664378932043883
Female	b	48	0.4656579836738938
Female	0	510a1590	0.46534601986169605
Female	b	82	0.46233036967711744
Female	b	482	0.4608225445848282
Female	b	721178	0.45728695471325326
Female	b	721260	0.45525918993396763
Female	b	147	0.4526074975302865
Female	b	309	0.44855196797171526
Female	0	80190	0.4467841730359278
Female	b	721222	0.4435085530078511
Female	b	584	0.44314459522695365
Female	b	13	0.43955701138667913
Female	b	90	0.4379451983569906
Female	b	122	0.43633338532730204
Female	b	215	0.4353974938907087
Female	b	127	0.4313939583008371
Female	b	110	0.43030208495814487
Female	c	172	0.4254146519003796
Female	b	516470	0.4231789112462954
Female	b	719471	0.422814953465398
Female	c	140	0.4216710861540061
Female	c	614	0.42016326106171686
Female	c	35	0.41948733946862166
Female	b	537020	0.4104923828835855
Female	b	527893	0.409712473353091
Female	c	37	0.407320750792908
Female	b	173	0.4066448291998128
Female	c	15	0.4032132272656372
Female	b	334	0.40030156501845787
Female	b	721180	0.39775386055217593
Female	b	208	0.3970779389590807
Female	b	62	0.39603805958508814
Female	c	9	0.39588207767898925
Female	b	516216	0.3943222586180003
Female	0	510a1914	0.3929184214631103
Female	b	721205	0.38870690999844015
Female	b	168	0.3878750064992461
Female	b	311	0.38714709093745125
Female	b	175	0.38480736234596785
Female	b	71	0.37939998960120624
Female	c	13	0.37856808610201215
Female	b	174	0.3752404721052358
Female	b	721256	0.3747205324182395
Female	b	721171	0.37175687620236053
Female	b	721184	0.36842926220558414
Female	c	56	0.3652576301149067
Female	b	805	0.36504965424010816
Female	b	348	0.36478968439660997
Female	b	93	0.363801798991317
Female	b	54	0.3630738834295222
Female	b	721191	0.36068216086933913
Female	b	714990	0.3590703478396506
Female	b	536119	0.3583944262465554
Female	b	557	0.3583424322778558
Female	b	357	0.3543388966879842
Female	b	89	0.3538709509696875
Female	b	136	0.3531950293765923
Female	b	721169	0.35241511984609786
Female	b	906	0.34700774710133625
Female	b	523136	0.3448759943846514
Female	b	529	0.34435605469765507
Female	b	120	0.3410804346695783
Female	b	772021	0.33858472417199603
Female	b	98	0.33822076639109866
Female	b	233	0.33811677845369936
Female	b	721183	0.33686892320490824
Female	b	181	0.3366609473301097
Female	b	502721	0.3344252066760256
Female	b	516468	0.3339052669890293
Female	b	252	0.33239744189674
Female	b	106	0.33203348411584255
Female	b	513650	0.33120158061664845
Female	b	516440	0.33114958664794886
Female	c	8	0.32828991836946914
Female	0	510a673	0.32745801487027504
Female	0	510a221	0.32647012946498205
Female	b	721174	0.3263661415275828
Female	0	510a2867	0.3262621535901835
Female	b	124	0.32605417771538503
Female	4	4071	0.32548224405968906
Female	4	4035690	0.3253262621535902
Female	0	510a233	0.32407840690479905
Female	b	83	0.32298653356210677
Female	b	56	0.3211147506889201
Female	b	721162	0.320282847189726
Female	0	V10012	0.3174751728799459
Female	b	115	0.3166432693807518
Female	b	721187	0.3163832995372537
Female	b	721185	0.3158633598502574
Female	4	4033168	0.3158113658815577
Female	b	132	0.3154474081006603
Female	c	36	0.31534342016326106
Female	b	238	0.31414755888316953
Female	b	250	0.31399157697707064
Female	b	204	0.31310767950917695
Female	b	721298	0.3123797639473821
Female	b	721186	0.3105079810741954
Female	b	102	0.3096760775750013
Female	b	91	0.3079602766079135
Female	b	513652	0.30775230073311494
Female	b	281	0.30770030676441534
Female	b	419	0.30468465657983673
Female	c	90	0.30198097020745596
Female	b	17	0.2948577964956065
Female	0	510a2269	0.2932979774346176
Female	b	508	0.29272604377892164
Female	b	112	0.2923620859980242
Female	b	721179	0.29189414027972754
Female	b	59	0.291270212655332
Female	b	721241	0.2911142307492331
Female	b	513653	0.2860708157853689
Female	b	3290	0.28534290022357406
Female	b	527090	0.28492694847397704
Female	b	287	0.28445900275568037
Female	b	620	0.28258721988249363
Female	b	721215	0.28024749129101023
Female	b	261	0.278167732543025
Female	b	207	0.2780117506369261
Female	0	510a1882	0.27686788332553425
Female	b	167	0.2749961004523475
Female	c	60	0.2742681848905527
Female	b	718065	0.272396402017366
Female	b	721245	0.27229241407996674
Female	b	256	0.2715644985181719
Female	b	721176	0.2715125045494723
Female	b	675	0.26865283627099257
Female	b	456	0.26563718608641396
Female	b	223	0.26355742733842874
Female	b	721259	0.2626215359018354
Female	0	V10010	0.26215359018353873
Female	b	2356	0.26007383143555346
Female	b	921	0.25866999428066345
Female	b	721164	0.25685020537617637
Female	b	721296	0.2567462174387771
Female	b	388	0.2566942234700775
Female	b	312	0.25617428378308116
Female	b	516464	0.2561222898143815
Female	b	527493	0.25477044662819115
Female	b	494	0.2526906878802059
Female	0	510a2221	0.2522227421619092
Female	b	548	0.2521707481932096
Female	b	721217	0.2518587843810118
Female	b	721200	0.25076691103831955
Female	b	1300	0.25024697135132323
Female	b	1848	0.24723132116674465
Female	b	721166	0.2468153694171476
Female	b	161	0.24676337544844798
Female	b	282	0.24608745385535277
Female	b	271	0.24608745385535277
Female	b	224	0.24333177351427235
Female	0	80710	0.24120002079758748
Female	b	721173	0.24062808714189154
Female	0	80699	0.24026412936099412
Female	b	114	0.23844434045650706
Female	0	510a2868	0.23813237664430925
Female	b	1214	0.2378724068008111
Female	0	001006001	0.23745645505121407
Female	b	721266	0.2373524671138148
Female	b	66	0.23693651536421775
Female	b	750	0.23641657567722144
Female	b	1084	0.23490875058493216
Female	b	1702	0.2348567566162325
Female	b	358	0.23475276867883327
Female	b	721221	0.233660895336141
Female	b	538489	0.23319294961784434
Female	0	80705	0.23220506421255135
Female	b	569598	0.23184110643165393
Female	b	315	0.23184110643165393
Female	b	515974	0.22986533562106795
Female	b	198	0.22976134768366868
Female	b	2903	0.229293401965372
Female	b	512	0.2289294441844746
Female	b	721303	0.22882545624707534
Female	b	721277	0.22747361306088493
Female	0	510a2562	0.22726563718608642
Female	b	123	0.22679769146778975
Female	c	152	0.2262257578120938
Female	b	21	0.225913793999896
Female	c	6	0.22263817397181926
Female	0	510a2877	0.2221702282535226
Female	b	708776	0.22149430666042738
Female	b	716760	0.22128633078562887
Female	b	322	0.22087037903603182
Female	0	001007001	0.22071439712993293
Female	c	46	0.21972651172463994
Female	b	721275	0.21967451775594032
Female	b	1701	0.21920657203764363
Female	b	516420	0.21910258410024439
Female	b	721175	0.21790672282015286
Female	b	507459	0.21775074091405397
Female	b	552	0.21759475900795508
Female	b	527291	0.21759475900795508
Female	b	1643	0.21717880725835803
Female	b	222	0.21556699422866948
Female	b	154	0.21520303644777206
Female	b	532805	0.21515104247907244
Female	c	15064	0.2139551811989809
Female	0	531401062	0.21369521135548275
Female	0	531401015	0.21364321738678313
Female	0	531401069	0.2135912234180835
Female	0	531401026	0.21348723548068424
Female	0	531401001	0.21317527166848646
Female	0	510a2870	0.21265533198149014
Female	b	240	0.20974366973431083
Female	b	100	0.2095356938595123
Female	b	535769	0.20875578432901784
Female	b	105	0.20807986273592263
Female	0	500074538	0.20781989289242447
Female	b	501893	0.20740394114282742
Female	b	721284	0.20688400145583113
Female	b	721302	0.20672801954973224
Female	b	523920	0.20620807986273593
Female	c	638	0.20615608589403628
Female	b	295	0.203660375396454
Female	b	69	0.20303644777205845
Female	b	516423	0.20272448395986065
Female	0	80149	0.20272448395986065
Female	b	2664	0.2021525503041647
Female	b	505692	0.20074871314927467
Female	b	165	0.20054073727447616
Female	0	001006002	0.20022877346227838
Female	b	721479	0.19970883377528206
Female	c	3456	0.19950085790048355
Female	b	526434	0.19929288202568501
Female	b	526546	0.19809702074559352
Female	b	194	0.19778505693339574
Female	b	408	0.1965372016846046
Female	b	6403	0.19627723184110643
Female	b	134	0.195913274060209
Female	c	57	0.19513336452971455
Female	b	708339	0.19456143087401861
Female	b	717172	0.19424946706182084
Female	b	23	0.19310559975042896
Female	b	96	0.19263765403213226
Female	b	1948	0.19222170228253524
Female	b	320	0.1918577445016378
Female	b	2905	0.19159777465813965
Female	b	189	0.19159777465813965
Female	b	710271	0.1906618832215463
Female	b	21336	0.18925804606665628
Female	b	397	0.18894608225445847
Female	b	212	0.18894608225445847
Female	b	7226	0.18889408828575885
Female	c	31	0.1874382571621692
Female	c	649	0.18697031144387252
