d_6515	1	0.000330623634008
d_6515	3	0.000315315421249
d_6515	2	0.00027540846589
d_6515	5	0.000656034483448
d_6515	4	0.000804878803826
d_6514	1	0.000450850410011
d_6514	3	0.00057807827229
d_6514	2	0.000660980318137
d_6514	5	0.000218678161149
d_6514	4	0.000742965049686
d_6511	1	0.000631190574016
d_6511	3	0.000525525702082
d_6511	2	0.000587538060566
d_6511	5	0.000218678161149
d_6511	4	0.000278611893632
d_6513	1	0.00042079371601
d_6513	3	0.000560560748888
d_6513	2	0.000495735238603
d_6513	5	0.000218678161149
d_6513	4	0.000464353156054
c_1434	1	0.00291549931807
c_1434	3	0.00145395444243
c_1434	2	0.0025153973218
c_1434	5	0.000437356322299
c_1434	4	0.000866792557967
b_5932	1	0.000330623634008
b_5932	3	0.000420420561666
b_5932	2	0.000330490159068
b_5932	5	0.000218678161149
b_5932	4	0.000278611893632
c_3452	1	0.00150283470004
c_3452	3	0.00136636682541
c_3452	2	0.00123015781431
c_3452	5	0.0013120689669
c_3452	4	0.0014549732223
c_1153	1	0.00231436543806
c_1153	3	0.00211962033173
c_1153	2	0.00242359449983
c_1153	5	0.00218678161149
c_1153	4	0.00266229142804
f_3:504949::	1	0.000510963798013
f_3:504949::	3	0.000508008178679
f_3:504949::	2	0.000330490159068
f_3:504949::	5	0.000656034483448
f_3:504949::	4	0.000557223787264
f_5:15:82928:	1	0.000300566940007
f_5:15:82928:	3	0.000332832944652
f_5:15:82928:	2	0.000238687337105
f_5:15:82928:	5	0.000218678161149
f_5:15:82928:	4	0.000340525647773
f_4:4797::	1	0.000901700820022
f_4:4797::	3	0.00162912967645
f_4:4797::	2	0.00104655217038
f_4:4797::	5	0.000656034483448
f_4:4797::	4	0.00130018883695
b_505441	1	0.000270510246007
b_505441	3	0.000350350468055
b_505441	2	0.000348850723461
b_505441	5	0.000218678161149
b_505441	4	0.000340525647773
b_505444	1	0.000631190574016
b_505444	3	0.000595595795693
b_505444	2	0.000716062011315
b_505444	4	0.000464353156054
b_1484	1	0.000240453552006
b_1484	3	0.000315315421249
b_1484	2	0.000220326772712
b_1484	5	0.000218678161149
b_1484	4	0.000340525647773
b_1487	1	0.000691303962017
b_1487	3	0.000367867991458
b_1487	2	0.000422292981032
b_1487	4	0.000526266910194
b_1480	1	0.00192362841605
b_1480	3	0.00199699766791
b_1480	2	0.00159736910216
b_1480	5	0.00393620690069
b_1480	4	0.00300281707581
c_9467	1	0.00126238114803
c_9467	3	0.00110360397437
c_9467	2	0.00218490716273
c_9467	5	0.000656034483448
c_9467	4	0.000619137541405
0_500010002	1	0.000330623634008
0_500010002	3	0.000210210280833
0_500010002	2	0.000293769030283
0_500010002	5	0.000874712644597
0_500010002	4	0.000402439401913
0_500010001	1	0.00039073702201
0_500010001	3	0.000367867991458
0_500010001	2	0.000293769030283
0_500010001	4	0.000619137541405
f_2:10170::	1	0.000180340164004
f_2:10170::	3	0.000718218459512
f_2:10170::	2	0.000550816931781
f_2:10170::	5	0.000874712644597
f_2:10170::	4	0.000340525647773
c_15061	1	0.00231436543806
c_15061	3	0.00231231308916
c_15061	2	0.00198294095441
c_15061	5	0.00262413793379
c_15061	4	0.00287898956753
c_15063	1	0.00243459221406
c_15063	3	0.00239990070618
c_15063	2	0.00178097474609
c_15063	5	0.00546695402873
c_15063	4	0.00424109215862
c_15062	1	0.00766445697019
c_15062	3	0.0083033060929
c_15062	2	0.00758291309418
c_15062	5	0.00721637931793
c_15062	4	0.00761539175928
c_15064	1	0.0113614303323
c_15064	3	0.0131381425521
c_15064	2	0.0128340345105
c_15064	5	0.00546695402873
c_15064	4	0.0104324675727
b_506155	1	0.000991870902025
b_506155	3	0.00057807827229
b_506155	2	0.0007527831401
b_506155	5	0.000437356322299
b_506155	4	0.000619137541405
f_4:425:001001001:	1	0.00108204098403
f_4:425:001001001:	3	0.001261261685
f_4:425:001001001:	2	0.00137704232945
f_4:425:001001001:	5	0.00109339080575
f_4:425:001001001:	4	0.00130018883695
f_7:501960:001001001:	1	0.00144272131204
f_7:501960:001001001:	3	0.00143643691902
f_7:501960:001001001:	2	0.00159736910216
f_7:501960:001001001:	5	0.00153074712805
f_7:501960:001001001:	4	0.000804878803826
b_523263	1	0.00315595287008
b_523263	3	0.00299549650187
b_523263	2	0.00409440585957
b_523263	5	0.000874712644597
b_523263	4	0.0019812401325
c_1141	1	0.0181842998704
c_1141	3	0.0173248306453
c_1141	2	0.0176077812526
c_1141	5	0.0139954023136
c_1141	4	0.014549732223
f_4:884:001001001:	1	0.00330623634008
f_4:884:001001001:	3	0.00564064253568
f_4:884:001001001:	2	0.00449833827621
f_4:884:001001001:	5	0.00349885057839
f_4:884:001001001:	4	0.00417917840448
f_5:501901:001009:	1	0.00186351502805
f_5:501901:001009:	3	0.00176926986368
f_5:501901:001009:	2	0.00189113813245
f_5:501901:001009:	5	0.00218678161149
f_5:501901:001009:	4	0.00266229142804
f_6:1766::	1	0.00120226776003
f_6:1766::	3	0.000332832944652
f_6:1766::	2	0.00095474934842
f_6:1766::	5	0.000437356322299
f_6:1766::	4	0.000742965049686
f_4:22:001006003001:300031	1	0.00228430874406
f_4:22:001006003001:300031	3	0.00408158295284
f_4:22:001006003001:300031	2	0.00407604529518
f_4:22:001006003001:300031	5	0.00284281609494
f_4:22:001006003001:300031	4	0.00182645574714
f_7:4525::	1	0.000991870902025
f_7:4525::	3	0.000595595795693
f_7:4525::	2	0.000771143704493
f_7:4525::	5	0.000656034483448
f_7:4525::	4	0.000990620066248
f_5:501914::	1	0.00243459221406
f_5:501914::	3	0.00327577687631
f_5:501914::	2	0.00297441143162
f_5:501914::	5	0.00415488506184
f_5:501914::	4	0.00377673900257
f_2:5144::	1	0.000601133880015
f_2:5144::	3	0.00159409462965
f_2:5144::	2	0.00121179724992
f_2:5144::	5	0.000218678161149
f_2:5144::	4	0.00108349069746
4_4031562	1	0.000571077186014
4_4031562	3	0.000402903038263
4_4031562	2	0.000257047901498
4_4031562	5	0.000656034483448
4_4031562	4	0.000619137541405
f_5:2904::	1	0.000661247268016
f_5:2904::	3	0.000683183412707
f_5:2904::	2	0.000826225397671
f_5:2904::	5	0.000656034483448
f_5:2904::	4	0.000526266910194
b_510328	1	0.000330623634008
b_510328	3	0.000315315421249
b_510328	2	0.000422292981032
b_510328	5	0.000218678161149
b_510328	4	9.28706312107e-05
d_6494	1	0.000541020492013
d_6494	3	0.000963463787151
d_6494	2	0.000514095802995
d_6494	5	0.000218678161149
d_6494	4	0.000526266910194
d_7547	1	0.00039073702201
d_7547	3	0.000315315421249
d_7547	2	0.00027540846589
d_7547	4	0.000216698139492
d_7540	1	0.000631190574016
d_7540	3	0.00057807827229
d_7540	2	0.000679340882529
d_7540	5	0.000218678161149
d_7540	4	0.000681051295545
c_7488	1	0.000180340164004
c_7488	3	0.000210210280833
c_7488	2	0.000881307090849
c_7488	5	0.000218678161149
c_7488	4	6.19137541405e-05
b_92	1	0.00916729167023
b_92	3	0.0105455490884
b_92	2	0.0105940456546
b_92	5	0.00634166667333
b_92	4	0.00882270996502
b_93	1	0.0126839248683
b_93	3	0.0163788843816
b_93	2	0.0114019104879
b_93	5	0.0166195402473
b_93	4	0.0176763768071
b_90	1	0.0379315478289
b_90	3	0.0385210339626
b_90	2	0.0303683735055
b_90	5	0.0612298851218
b_90	4	0.0501191839767
b_91	1	0.0311687916788
b_91	3	0.0325300409589
b_91	2	0.0264759338543
b_91	5	0.0472344828083
b_91	4	0.0404915952079
b_96	1	0.0178536762364
b_96	3	0.023140648415
b_96	2	0.0218307110629
b_96	5	0.0177129310531
b_96	4	0.0195957031855
b_94	1	0.0273215348467
b_94	3	0.0320395503036
b_94	2	0.0262556070815
b_94	5	0.0295215517552
b_94	4	0.0331857722193
b_95	1	0.0260591536986
b_95	3	0.0252953037936
b_95	2	0.023519882987
b_95	5	0.0271160919825
b_95	4	0.0236510540817
b_98	1	0.0145774965904
b_98	3	0.0217567640662
b_98	2	0.0198844912373
b_98	5	0.0144327586359
b_98	4	0.0178930749466
b_99	1	0.0265400608027
b_99	3	0.0330205316142
b_99	2	0.0315985313198
b_99	5	0.0198997126646
b_99	4	0.024239234746
f_5:15:001009001:300004	1	0.00303572609408
f_5:15:001009001:300004	3	0.0044669684677
f_5:15:001009001:300004	2	0.00438817488985
f_5:15:001009001:300004	5	0.00284281609494
f_5:15:001009001:300004	4	0.00421013528155
d_5852	1	0.000270510246007
d_5852	3	0.000402903038263
d_5852	2	0.000183605643927
d_5852	5	0.000656034483448
d_5852	4	0.000433396278983
b_522945	1	0.000571077186014
b_522945	3	0.000367867991458
b_522945	2	0.000459014109817
b_522945	5	0.000437356322299
b_522945	4	0.000681051295545
b_1070	1	0.000601133880015
b_1070	3	0.000770771029721
b_1070	2	0.000403932416639
b_1070	5	0.00153074712805
b_1070	4	0.000742965049686
b_1073	1	0.000360680328009
b_1073	3	0.000525525702082
b_1073	2	0.000385571852246
b_1073	4	0.000123827508281
b_1072	1	0.000240453552006
b_1072	3	0.000280280374444
b_1072	2	0.000257047901498
b_1072	5	0.000218678161149
b_1072	4	0.000402439401913
b_1077	1	0.00249470560206
b_1077	3	0.00204955023812
b_1077	2	0.00159736910216
b_1077	5	0.0013120689669
b_1077	4	0.00238367953441
b_502721	1	0.0642311550796
b_502721	3	0.0578603797992
b_502721	2	0.0687052319574
b_502721	5	0.0437356322299
b_502721	4	0.0477664613194
b_502722	1	0.000450850410011
b_502722	3	0.000718218459512
b_502722	2	0.000642619753744
b_502722	5	0.000874712644597
b_502722	4	0.000897749435037
b_1691	1	0.000541020492013
b_1691	3	0.000175175234027
b_1691	2	0.000348850723461
b_1691	4	0.000309568770702
b_1699	1	0.00538014822613
b_1699	3	0.00728728973554
b_1699	2	0.00626095245791
b_1699	5	0.00328017241724
b_1699	4	0.00495310033124
b_1415	1	0.000450850410011
b_1415	3	0.000998498833956
b_1415	2	0.00047737467421
b_1415	5	0.00218678161149
b_1415	4	0.00123827508281
f_2:502059::	1	0.000751417350019
f_2:502059::	3	0.00176926986368
f_2:502059::	2	0.00185441700366
f_2:502059::	5	0.00109339080575
f_2:502059::	4	0.00120731820574
b_2521	1	0.000721360656018
b_2521	3	0.000665665889304
b_2521	2	0.000734422575708
b_2521	5	0.000656034483448
b_2521	4	0.000464353156054
b_8447	1	0.000480907104012
b_8447	3	0.000735735982915
b_8447	2	0.0007527831401
b_8447	5	0.000437356322299
b_8447	4	0.00133114571402
c_10578	1	0.00510963798013
c_10578	3	0.00721721964193
c_10578	2	0.00701373559801
c_10578	5	0.00306149425609
c_10578	4	0.00526266910194
d_6932	1	0.000360680328009
d_6932	3	0.000315315421249
d_6932	2	0.00027540846589
d_6932	5	0.000437356322299
d_6932	4	9.28706312107e-05
c_1999	1	0.0128342083383
c_1999	3	0.012962967318
c_1999	2	0.0132930486203
c_1999	5	0.0109339080575
c_1999	4	0.0129399746154
b_449	1	0.00120226776003
b_449	3	0.00122622663819
b_449	2	0.00128523950749
b_449	5	0.0013120689669
b_449	4	0.00167167136179
b_446	1	0.00111209767803
b_446	3	0.000718218459512
b_446	2	0.000624259189351
b_446	5	0.000437356322299
b_446	4	0.000495310033124
b_447	1	0.00126238114803
b_447	3	0.00113863902118
b_447	2	0.000899667655242
b_447	5	0.000218678161149
b_447	4	0.000897749435037
b_445	1	0.00177334494604
b_445	3	0.00213713785513
b_445	2	0.00170753248852
b_445	5	0.00153074712805
b_445	4	0.001764541993
b_442	1	0.00240453552006
b_442	3	0.00213713785513
b_442	2	0.00174425361731
b_442	5	0.00218678161149
b_442	4	0.0022908089032
f_4:1901:80152:	1	0.000510963798013
f_4:1901:80152:	3	0.00154154205944
f_4:1901:80152:	2	0.00128523950749
f_4:1901:80152:	5	0.000437356322299
f_4:1901:80152:	4	0.000495310033124
b_509210	1	0.00288544262407
b_509210	3	0.00213713785513
b_509210	2	0.00198294095441
b_509210	5	0.00328017241724
b_509210	4	0.0022908089032
b_509211	1	0.000180340164004
b_509211	3	0.000350350468055
b_509211	2	0.000422292981032
b_509211	4	0.000123827508281
b_509219	1	0.000360680328009
b_509219	3	0.000280280374444
b_509219	2	0.000128523950749
b_509219	5	0.000656034483448
b_509219	4	0.000681051295545
c_5276	1	0.000571077186014
c_5276	3	8.75876170137e-05
c_5276	2	0.000495735238603
c_5276	5	0.000437356322299
c_5276	4	9.28706312107e-05
f_3:501751:003:	1	0.00180340164004
f_3:501751:003:	3	0.00290790888485
f_3:501751:003:	2	0.00205638321198
f_3:501751:003:	5	0.00306149425609
f_3:501751:003:	4	0.00284803269046
b_513190	1	0.000751417350019
b_513190	3	0.000332832944652
b_513190	2	0.000367211287854
b_513190	5	0.000874712644597
b_513190	4	0.000835835680897
d_6641	1	0.00132249453603
d_6641	3	0.00145395444243
d_6641	2	0.00128523950749
d_6641	5	0.00109339080575
d_6641	4	0.00133114571402
f_2:3694:001001001:	1	0.000210396858005
f_2:3694:001001001:	3	0.00057807827229
f_2:3694:001001001:	2	0.00027540846589
f_2:3694:001001001:	5	0.000656034483448
f_2:3694:001001001:	4	0.000557223787264
b_515064	1	0.00138260792403
b_515064	3	0.00110360397437
b_515064	2	0.00211146490516
b_515064	5	0.000656034483448
b_515064	4	0.000897749435037
b_5220	1	0.00039073702201
b_5220	3	0.000543043225485
b_5220	2	0.00027540846589
b_5220	5	0.000656034483448
b_5220	4	0.000309568770702
b_5227	1	0.000721360656018
b_5227	3	0.00110360397437
b_5227	2	0.0007527831401
b_5227	5	0.000218678161149
b_5227	4	0.000557223787264
f_4:954:80149:	1	0.00213402527405
f_4:954:80149:	3	0.00324074182951
f_4:954:80149:	2	0.00218490716273
f_4:954:80149:	5	0.00153074712805
f_4:954:80149:	4	0.00244559328855
b_512643	1	0.00571077186014
b_512643	3	0.0057632651995
b_512643	2	0.00471866504892
b_512643	5	0.00590431035103
b_512643	4	0.0055103241185
b_519690	1	0.000871644126022
b_519690	3	0.000753253506318
