Male	f	5:501893::	0.18378678511937813
Male	c	3456	0.18225985563575792
Male	b	516440	0.1783731260410883
Male	b	117	0.1775402554136591
Male	b	1934	0.1775402554136591
Male	b	116	0.17393114936146586
Male	c	9279	0.17337590227651306
Male	c	1164	0.1690727373681288
Male	0	001002013	0.16588006662965019
Male	0	001009006	0.16476957245974458
Male	f	4:282:001006001:	0.16213214880621876
Male	b	71	0.16088284286507495
Male	c	1147	0.15977234869516935
Male	b	513651	0.15824541921154914
Male	b	91	0.15755136035535813
Male	b	81	0.15741254858411993
Male	b	505687	0.15671848972792893
Male	b	94	0.15560799555802332
Male	b	59	0.15449750138811771
Male	0	001008010001	0.1540810660744031
Male	c	16	0.1526929483620211
Male	f	2:63:001006002:	0.1507495835646863
Male	f	5:15:001009:	0.14991671293725709
Male	0	001006003	0.14950027762354248
Male	b	8	0.14769572459744587
Male	f	6:1269::	0.14672404219877846
Male	b	127	0.14672404219877846
Male	b	516420	0.14616879511382566
Male	f	7:501957::	0.14616879511382566
Male	b	82	0.14450305385896725
Male	c	3505	0.14297612437534704
Male	f	2:512::	0.14269850083287064
Male	c	1542	0.14228206551915604
Male	c	1054	0.14103275957801223
Male	c	1529	0.14075513603553583
Male	b	113	0.1403387007218212
Male	c	121	0.140199888950583
Male	b	95	0.1400610771793448
Male	c	62	0.1390893947806774
Male	b	132	0.138811771238201
Male	b	96	0.13825652415324818
Male	b	167	0.13742365352581898
Male	f	2:564::	0.13714602998334258
Male	b	99	0.13672959466962797
Male	c	152	0.13409217101610216
Male	f	2:203:001013003:	0.13339811215991115
Male	b	62	0.13284286507495835
Male	f	5:501893:001009:	0.13242642976124375
Male	b	125	0.13187118267629094
Male	c	122	0.13145474736257634
Male	c	3465	0.13089950027762354
Male	c	5244	0.12770682953914492
Male	b	515202	0.1268739589117157
Male	b	516470	0.1263187118267629
Male	b	102	0.1256246529705719
Male	b	502052	0.1252082176568573
Male	b	505652	0.1250694058856191
Male	b	98	0.1242365352581899
Male	b	233	0.12368128817323709
Male	b	505864	0.12340366463076069
Male	c	852	0.12326485285952249
Male	c	51	0.12284841754580789
Male	b	514688	0.12257079400333148
Male	b	168	0.12132148806218768
Male	c	127	0.11937812326485286
Male	f	2:501827::	0.11923931149361466
Male	f	7:502024::	0.11910049972237646
Male	b	516468	0.11868406440866186
Male	f	4:24:001008016:	0.11743475846751805
Male	b	513652	0.11743475846751805
Male	b	120	0.11687951138256523
Male	c	17	0.11632426429761243
Male	c	7585	0.11451971127151582
Male	b	80	0.11382565241532482
Male	0	001008016	0.11271515824541921
Male	b	1749	0.11188228761799
Male	f	4:312:001008016:	0.11188228761799
Male	4	4035696	0.1116046640755136
Male	b	512684	0.1116046640755136
Male	f	5:216:001009:	0.1109106052193226
Male	b	69	0.11021654636313159
Male	b	115	0.10980011104941699
Male	0	500010034	0.10924486396446419
Male	b	516423	0.10910605219322599
Male	f	2:63:001007001:	0.10896724042198778
Male	c	547	0.10882842865074958
Male	b	515228	0.10813436979455858
Male	f	7:518::	0.10799555802332038
Male	b	881	0.10785674625208218
Male	b	507673	0.10771793448084398
Male	b	251	0.10771793448084398
Male	b	122	0.10744031093836758
Male	c	137	0.10674625208217657
Male	b	502055	0.10660744031093837
Male	b	507744	0.10632981676846197
Male	0	002001001003	0.10535813436979456
Male	f	2:501827:001006001:	0.10535813436979456
Male	c	9898	0.10494169905607996
Male	b	110	0.10480288728484176
Male	0	001013003	0.10480288728484176
Male	0	500011057	0.10438645197112716
Male	f	7:501958::	0.10424764019988896
Male	b	516464	0.10341476957245975
Male	b	121	0.10119378123264852
Male	b	256	0.10105496946141032
Male	b	362	0.10077734591893392
Male	b	124	0.09994447529150471
Male	b	957	0.09980566352026651
Male	c	1141	0.09966685174902831
Male	c	4083	0.09925041643531371
Male	c	1578	0.0986951693503609
Male	b	150	0.0980011104941699
Male	b	507535	0.0971682398667407
Male	b	508094	0.0971682398667407
Male	f	2:512:001006001:	0.0970294280955025
Male	b	176	0.09619655746807329
Male	b	508100	0.09536368684064409
Male	f	2:239::	0.09480843975569128
Male	c	4078	0.09397556912826208
Male	c	1613	0.09342032204330927
Male	c	4832	0.09314269850083287
Male	c	1073	0.09244863964464187
Male	b	5	0.09189339255968906
Male	c	134	0.09189339255968906
Male	b	153	0.09175458078845086
Male	b	513890	0.09161576901721266
Male	b	61	0.09106052193225986
Male	b	13	0.09078289838978346
Male	f	4:24:001006001:	0.09050527484730705
Male	c	638	0.09036646307606885
Male	b	512640	0.08967240421987785
Male	f	2:782::	0.08925596890616325
Male	b	207	0.08911715713492505
Male	f	5:501915:001006001:	0.08911715713492505
Male	f	4:425::	0.08870072182121044
Male	b	507966	0.08828428650749584
Male	b	196	0.08800666296501944
Male	b	192	0.08786785119378124
Male	f	4:22:001010:	0.08689616879511383
Male	f	2:501823::	0.08647973348139923
Male	b	138	0.08647973348139923
Male	b	131	0.08550805108273181
Male	0	001002008	0.08523042754025541
Male	f	2:203:500010012:	0.084952803997779
Male	b	911	0.0845363686840644
Male	b	508103	0.0843975569128262
Male	b	507595	0.0837034980566352
Male	b	505673	0.0834258745141588
Male	f	2:203:500011053:	0.0830094392004442
Male	b	509969	0.08287062742920599
Male	f	4:937::	0.08287062742920599
Male	f	6:501786::	0.08259300388672959
Male	b	142	0.08245419211549139
Male	f	4:954::	0.08189894503053859
Male	c	95	0.08148250971682398
Male	b	112	0.08148250971682398
Male	f	2:1196::	0.08051082731815658
Male	c	3	0.08051082731815658
Male	b	163	0.08051082731815658
Male	f	2:290:001013003:	0.08023320377568018
Male	0	001002009	0.08009439200444197
Male	b	523136	0.07967795669072737
Male	b	512674	0.07940033314825097
Male	b	206	0.07884508606329817
Male	c	3477	0.07884508606329817
Male	f	5:15::	0.07842865074958356
Male	c	1999	0.07842865074958356
Male	f	2:203::	0.07828983897834536
Male	c	527	0.07828983897834536
Male	c	92	0.07828983897834536
Male	c	9094	0.07815102720710716
Male	c	7566	0.07801221543586896
Male	b	93	0.07787340366463076
Male	c	87	0.07773459189339256
Male	c	30	0.07773459189339256
Male	f	2:904:003:	0.07745696835091616
Male	f	4:884::	0.07690172126596335
Male	b	114	0.07662409772348695
Male	b	516430	0.07648528595224875
Male	b	92	0.07606885063853415
Male	c	3431	0.07551360355358135
Male	b	145	0.07537479178234315
Male	c	34	0.07523598001110494
Male	f	3:268:500010033:	0.07523598001110494
Male	b	83	0.07440310938367574
Male	c	159	0.07398667406996114
Male	f	2:904::	0.07384786229872294
Male	b	329	0.07384786229872294
Male	0	001008010003	0.07370905052748473
Male	c	25	0.07329261521377013
Male	b	419	0.07329261521377013
Male	b	14	0.07329261521377013
Male	f	5:501914:001009:	0.07315380344253193
Male	f	2:246::	0.07287617990005553
Male	f	2:63:001001001:	0.07176568573014992
Male	c	618	0.07176568573014992
Male	c	136	0.07162687395891172
Male	b	189	0.07134925041643532
Male	b	512680	0.07079400333148252
Male	b	509971	0.07051637978900611
Male	0	001013011	0.07051637978900611
Male	c	758	0.07037756801776791
Male	b	185	0.0699611327040533
Male	b	175	0.0698223209328151
Male	b	178	0.0694058856191005
Male	f	3:894:001025:	0.06885063853414769
Male	0	001004	0.06871182676290949
Male	c	539	0.06871182676290949
Male	b	357	0.06829539144919489
Male	f	4:22:001001001:	0.06829539144919489
Male	b	106	0.06829539144919489
Male	b	507827	0.06774014436424208
Male	c	58	0.06704608550805108
Male	c	9843	0.06662965019433648
Male	b	208	0.06538034425319267
Male	0	001025	0.06496390893947807
Male	b	105	0.06482509716823986
Male	c	650	0.06468628539700166
Male	f	4:501927::	0.06413103831204886
Male	f	2:203:001013003:300001	0.06385341476957246
Male	b	505830	0.06385341476957246
Male	b	214	0.06371460299833426
Male	d	6654	0.06371460299833426
Male	c	416	0.06315935591338145
Male	c	10635	0.06288173237090505
Male	c	605	0.06274292059966685
Male	c	10578	0.06260410882842865
Male	b	513721	0.06260410882842865
Male	b	516197	0.06246529705719045
Male	c	545	0.06246529705719045
Male	b	135	0.06218767351471405
Male	f	2:203:001013003:300008	0.06218767351471405
Male	f	4:1901::	0.06204886174347585
Male	b	174	0.061771238200999445
Male	c	119	0.061771238200999445
Male	f	3:268::	0.061493614658523044
Male	b	100	0.061493614658523044
Male	b	509197	0.06135480288728484
Male	c	530	0.06079955580233204
Male	b	309	0.06052193225985564
Male	f	2:239:001006001:	0.060105496946141035
Male	b	173	0.059966685174902834
Male	c	1549	0.05968906163242643
Male	f	5:465:001006001:	0.05968906163242643
Male	c	201	0.05913381454747363
Male	c	548	0.05899500277623543
Male	0	501004	0.05885619100499723
Male	c	621	0.058717379233759026
Male	c	75	0.05830094392004442
Male	b	513655	0.05830094392004442
Male	b	238	0.058023320377568015
Male	b	66	0.05705163797890061
Male	b	182	0.05705163797890061
Male	b	215	0.05705163797890061
Male	f	7:518:001001001:	0.056635202665186006
Male	f	4:312:001013012:	0.056357579122709604
Male	b	3	0.056357579122709604
Male	b	259	0.056357579122709604
Male	b	505758	0.0562187673514714
Male	b	44901	0.0560799555802332
Male	f	2:501828:001013003:	0.055941143808995
Male	c	280	0.0558023320377568
Male	c	9661	0.0558023320377568
Male	b	509250	0.054969461410327596
Male	f	5:501893:001001001:	0.054830649639089395
Male	b	502053	0.054830649639089395
Male	b	512679	0.054691837867851194
Male	c	5169	0.054691837867851194
Male	0	500007003004	0.054691837867851194
Male	b	181	0.05441421432537479
Male	c	1663	0.05427540255413659
Male	b	4349	0.05413659078289839
Male	b	166	0.05413659078289839
Male	b	507736	0.05385896724042199
Male	f	7:773::	0.05372015546918379
Male	b	2356	0.05372015546918379
Male	c	541	0.05358134369794559
Male	c	8993	0.05358134369794559
Male	c	13498	0.053442531926707386
Male	f	4:2166::	0.05288728484175458
Male	c	646	0.05288728484175458
Male	c	843	0.05274847307051638
Male	b	505403	0.05260966129927818
Male	c	1082	0.05247084952803998
Male	b	198	0.05233203775680178
Male	b	134	0.05219322598556358
Male	c	529	0.05205441421432538
Male	c	7112	0.05205441421432538
Male	c	149	0.051776790671848975
Male	f	7:501959::	0.051776790671848975
Male	b	507895	0.051637978900610775
Male	f	7:501957:001001001:	0.051637978900610775
Male	b	516191	0.051499167129372574
Male	c	128	0.051499167129372574
Male	b	311	0.05136035535813437
Male	0	501024	0.05122154358689617
Male	f	8:1407::	0.05122154358689617
Male	c	3635	0.05080510827318157
Male	f	3:268:001001001:	0.05052748473070516
Male	b	584	0.05038867295946696
Male	b	509970	0.05011104941699056
Male	f	2:290:500011056:	0.049833425874514156
Male	b	334	0.049694614103275955
Male	b	513854	0.049416990560799554
Male	b	141	0.04927817878956135
Male	c	44	0.04913936701832315
Male	f	7:1263::	0.04900055524708495
Male	b	507697	0.04886174347584675
Male	b	87	0.04872293170460855
Male	f	2:290:500010011:	0.04844530816213215
Male	c	166	0.04830649639089395
Male	b	506353	0.048167684619655746
Male	c	15064	0.048028872848417545
Male	b	322	0.048028872848417545
Male	f	4:282:001013012:	0.048028872848417545
Male	c	546	0.048028872848417545
Male	c	488	0.047890061077179344
Male	f	2:1506:003:	0.047890061077179344
Male	b	502050	0.047890061077179344
Male	b	204	0.04761243753470294
Male	b	505931	0.04761243753470294
Male	f	6:501813::	0.04719600222098834
Male	c	40	0.04691837867851194
Male	f	3:501774:001025:	0.04677956690727374
Male	c	526	0.046363131593559134
Male	b	507470	0.046363131593559134
Male	f	5:501915::	0.04594669627984453
Male	c	818	0.04553026096612993
Male	b	320	0.04539144919489173
Male	f	7:502024:001001001:	0.045113825652415326
Male	b	909	0.044975013881177126
Male	b	252	0.044697390338700724
Male	f	4:312:001001001:	0.04455857856746252
Male	f	2:501828:500011053:	0.04455857856746252
Male	0	500010012	0.04441976679622432
Male	c	664	0.04441976679622432
Male	b	222	0.04441976679622432
Male	b	506002	0.04428095502498612
Male	b	224	0.04414214325374792
Male	0	500011053	0.04400333148250972
Male	f	2:382:001013003:	0.04400333148250972
Male	f	2:501828:500010012:	0.04372570794003332
Male	f	4:3368::	0.04358689616879512
Male	c	992	0.043448084397556916
Male	f	2:1083::	0.043448084397556916
Male	b	506640	0.043170460855080514
Male	b	512755	0.04303164908384231
Male	b	506267	0.04303164908384231
Male	b	507477	0.042892837312604105
Male	f	6:1269:001001001:	0.042754025541365905
Male	f	4:22:001006003001:300031	0.042615213770127704
Male	c	171	0.042615213770127704
Male	c	1731	0.0424764019988895
Male	b	348	0.0423375902276513
Male	b	505890	0.0420599666851749
Male	f	5:216::	0.0419211549139367
Male	f	3:577::	0.0419211549139367
Male	b	188	0.0417823431426985
Male	4	4035695	0.0417823431426985
Male	b	511363	0.0415047196002221
Male	c	536	0.041365907828983896
Male	b	512662	0.041227096057745695
Male	c	138	0.041227096057745695
Male	f	2:1232::	0.041088284286507494
Male	b	536	0.041088284286507494
Male	b	1782	0.041088284286507494
Male	d	6671	0.04081066074403109
Male	c	881	0.04067184897279289
Male	c	151	0.04039422543031649
Male	f	4:2513::	0.04039422543031649
Male	c	9668	0.04025541365907829
Male	f	5:465::	0.03997779011660189
Male	b	507653	0.039700166574125485
Male	f	5:501896::	0.039700166574125485
Male	f	7:1474::	0.039422543031649084
Male	f	4:23:001013012:	0.039422543031649084
Male	c	47	0.03928373126041088
Male	b	506049	0.03914491948917268
Male	c	10145	0.03914491948917268
Male	f	2:1506::	0.03886729594669628
Male	f	5:15:001009001:300004	0.03886729594669628
Male	b	805	0.03858967240421988
Male	f	7:501958:001001001:	0.03845086063298168
Male	f	4:884:001001001:	0.03845086063298168
Male	c	4828	0.038312048861743477
Male	f	4:24:001013012:	0.038173237090505276
Male	b	225	0.038034425319267075
Male	b	507484	0.038034425319267075
Male	b	410	0.038034425319267075
Male	c	2040	0.03775680177679067
Male	f	3:1254::	0.03747917823431427
Male	c	93	0.03747917823431427
Male	f	2:904:001001001:	0.03747917823431427
Male	f	2:768::	0.03734036646307607
Male	4	4033172	0.03706274292059967
Male	c	1245	0.03706274292059967
Male	c	83	0.03692393114936147
Male	f	4:969::	0.03692393114936147
Male	f	3:951::	0.03678511937812327
Male	f	3:501766::	0.03678511937812327
Male	f	4:501939::	0.036646307606885066
Male	b	287	0.036507495835646865
Male	b	506654	0.036507495835646865
Male	f	4:425:001009001:	0.036507495835646865
Male	c	656	0.036507495835646865
Male	b	156	0.036368684064408664
Male	f	4:954:001001001:	0.03622987229317046
Male	b	140	0.03622987229317046
Male	b	130	0.03609106052193226
Male	b	395	0.03609106052193226
Male	c	1649	0.03609106052193226
Male	b	506177	0.03609106052193226
Male	c	611	0.03595224875069406
Male	b	154	0.03595224875069406
Male	c	1312	0.03595224875069406
Male	c	344	0.03581343697945586
Male	f	2:504058::	0.03581343697945586
Male	0	500010033	0.03567462520821766
Male	f	2:1232:500011064:	0.03567462520821766
Male	b	1300	0.03567462520821766
Male	b	523920	0.03553581343697946
Male	b	507655	0.03539700166574126
Male	c	955	0.03539700166574126
Male	f	3:5070:001025:	0.03484175458078845
Male	b	261	0.03470294280955025
Male	b	136	0.03470294280955025
Male	b	420	0.034564131038312046
Male	b	1699	0.034564131038312046
Male	b	506535	0.034425319267073845
Male	c	259	0.034286507495835644
Male	c	534	0.03414769572459744
Male	0	001025001001	0.03400888395335924
Male	c	7035	0.03400888395335924
Male	c	54	0.03400888395335924
Male	f	2:1513::	0.03373126041088284
Male	b	512643	0.03373126041088284
Male	b	133	0.03373126041088284
Male	b	159	0.03345363686840644
Male	b	507822	0.03345363686840644
Male	b	281	0.03345363686840644
Male	b	515214	0.03331482509716824
Male	f	2:502059:001013004:	0.032898389783453635
Male	f	6:501786:001001001:	0.032898389783453635
Male	f	2:1358::	0.032759578012215435
Male	b	510785	0.032759578012215435
Male	b	1701	0.032759578012215435
Male	b	234	0.032759578012215435
Male	c	1136	0.032620766240977234
Male	f	4:502732::	0.032620766240977234
Male	f	7:773:001001001:	0.032620766240977234
Male	b	502054	0.03248195446973903
Male	4	4035694	0.03234314269850083
Male	f	5:15:80696:	0.03234314269850083
Male	c	164	0.03220433092726263
Male	b	878	0.03220433092726263
Male	b	508133	0.03220433092726263
Male	c	15062	0.03206551915602443
Male	b	513656	0.03206551915602443
Male	f	2:501828::	0.03206551915602443
Male	c	540	0.03192670738478623
Male	f	5:501895::	0.03178789561354803
Male	c	624	0.03178789561354803
Male	c	4804	0.03164908384230983
Male	f	3:501751::	0.03151027207107163
Male	c	537	0.03151027207107163
Male	b	505828	0.031232648528595225
Male	f	2:382:500010013:	0.031093836757357024
Male	f	3:894:001025001002:	0.031093836757357024
Male	b	675	0.030955024986118823
Male	f	3:577:500010035:	0.030955024986118823
Male	c	277	0.030816213214880622
Male	0	001010	0.030816213214880622
Male	0	003004	0.03067740144364242
Male	f	8:1407:001001001:	0.03067740144364242
Male	f	4:937:001001001:	0.03053858967240422
Male	f	5:15:80700:	0.03039977790116602
Male	b	6403	0.03039977790116602
Male	b	504263	0.03026096612992782
Male	b	52	0.030122154358689618
Male	b	194	0.030122154358689618
Male	c	4382	0.029983342587451417
Male	f	5:1280::	0.029983342587451417
Male	f	5:637::	0.029844530816213216
Male	b	17	0.029705719044975015
Male	b	358	0.029705719044975015
Male	f	2:18:001013010:	0.029566907273736814
Male	c	276	0.029428095502498614
Male	b	250	0.029428095502498614
Male	f	4:23::300014	0.02928928373126041
Male	c	63	0.02928928373126041
Male	b	183	0.02928928373126041
Male	f	2:564:001006001:	0.02915047196002221
Male	f	3:504857::	0.02915047196002221
Male	b	126	0.028734036646307606
Male	c	135	0.028595224875069405
Male	f	2:290:500012017:	0.028595224875069405
Male	c	914	0.028456413103831204
Male	f	4:501927:001001001:	0.028456413103831204
Male	b	3661	0.028317601332593003
Male	c	282	0.028178789561354802
Male	b	428	0.0280399777901166
Male	b	1084	0.0280399777901166
Male	f	8:2096::	0.0279011660188784
Male	b	328	0.0279011660188784
Male	f	5:2371::	0.0279011660188784
Male	c	143	0.0279011660188784
Male	f	4:22:003002:300031	0.0277623542476402
Male	f	2:2349::	0.0277623542476402
Male	f	4:969:001008022:	0.027623542476402
Male	f	7:2209::	0.027623542476402
Male	c	150	0.027623542476402
Male	b	108	0.027623542476402
Male	c	229	0.027623542476402
Male	c	1483	0.027484730705163798
Male	f	2:5519::	0.027484730705163798
Male	f	4:1901:001001001:	0.027345918933925597
Male	b	509180	0.027345918933925597
Male	f	5:1162::	0.027345918933925597
Male	f	4:915:001008017:	0.027207107162687396
Male	f	7:501946::	0.026929483620210994
Male	b	506676	0.026929483620210994
Male	f	3:501751:003:	0.026790671848972793
Male	f	5:501916::	0.02651304830649639
Male	b	271	0.02637423653525819
Male	f	3:268:003:	0.02637423653525819
Male	c	6442	0.02637423653525819
Male	c	1583	0.02623542476401999
Male	f	2:1232:003:	0.02623542476401999
Male	c	1258	0.02609661299278179
Male	c	655	0.02609661299278179
Male	c	9504	0.025957801221543588
Male	c	609	0.025957801221543588
Male	0	001019003	0.025957801221543588
Male	f	2:502059:001007001:	0.025957801221543588
Male	b	507656	0.025957801221543588
Male	c	6945	0.025818989450305387
Male	f	2:382:500011055:	0.025818989450305387
Male	b	378	0.025818989450305387
Male	b	508127	0.025818989450305387
Male	c	14	0.025818989450305387
Male	b	21	0.025818989450305387
Male	f	2:382::	0.025680177679067186
Male	f	4:282:001001001:	0.025680177679067186
Male	f	5:1280:001006001:	0.025541365907828985
Male	f	5:501893:80709:	0.025541365907828985
Male	b	280	0.025541365907828985
Male	c	7396	0.025402554136590785
Male	b	390	0.02526374236535258
Male	c	4456	0.02512493059411438
Male	b	505858	0.02512493059411438
Male	f	5:637:001009001:	0.02512493059411438
Male	f	2:290::	0.02512493059411438
Male	c	255	0.024847307051637978
Male	c	7349	0.024708495280399777
Male	b	74	0.024708495280399777
Male	4	4031595	0.024708495280399777
Male	b	508	0.024708495280399777
Male	c	1151	0.024569683509161576
Male	f	5:4790:001013012:	0.024569683509161576
Male	f	7:1263:001001001:	0.024569683509161576
Male	f	6:501820::	0.024430871737923375
Male	f	7:501959:001001001:	0.024430871737923375
Male	f	4:23:001009002:	0.024430871737923375
Male	f	6:1424::	0.024430871737923375
Male	f	2:1428:003:	0.024292059966685174
Male	c	299	0.024292059966685174
Male	b	508557	0.024292059966685174
Male	b	582	0.024153248195446973
Male	c	899	0.024153248195446973
Male	b	510220	0.024153248195446973
Male	c	130	0.024153248195446973
Male	b	5638	0.024014436424208772
Male	b	505974	0.024014436424208772
Male	c	528	0.024014436424208772
Male	b	516195	0.024014436424208772
Male	b	519687	0.024014436424208772
Male	b	393	0.02387562465297057
Male	b	505380	0.02387562465297057
Male	f	2:2022::	0.02373681288173237
Male	0	003003	0.02373681288173237
Male	f	3:501774:001025001001:	0.02373681288173237
Male	b	324	0.02359800111049417
Male	f	2:2725::	0.02359800111049417
Male	4	4035693	0.02359800111049417
Male	f	5:501897::	0.02359800111049417
Male	b	161	0.02359800111049417
Male	f	2:1410::	0.02345918933925597
Male	b	197	0.02345918933925597
Male	b	429	0.02345918933925597
Male	f	3:577:001008:	0.023320377568017768
Male	c	283	0.023320377568017768
Male	b	921	0.023181565796779567
Male	b	508124	0.023181565796779567
Male	c	6610	0.023042754025541366
Male	b	507682	0.023042754025541366
Male	b	505814	0.022903942254303165
Male	b	508096	0.022903942254303165
Male	b	529	0.022903942254303165
Male	c	4112	0.022765130483064965
Male	b	516439	0.022765130483064965
Male	b	172	0.022626318711826764
Male	b	1840	0.022626318711826764
Male	c	94	0.022626318711826764
Male	c	5	0.022626318711826764
Male	c	2759	0.022626318711826764
Male	f	6:501778::	0.022626318711826764
Male	b	557	0.022626318711826764
Male	f	5:501900::	0.022487506940588563
Male	b	507678	0.022487506940588563
Male	b	469	0.022348695169350362
Male	c	4583	0.022348695169350362
Male	c	5384	0.022348695169350362
Male	b	510749	0.022348695169350362
Male	b	495	0.022348695169350362
Male	f	3:1310::	0.02220988339811216
Male	b	279	0.02220988339811216
Male	f	2:1196:001006001:	0.02207107162687396
Male	0	500011056	0.02207107162687396
Male	0	501003	0.02207107162687396
Male	b	212	0.02207107162687396
Male	c	109	0.02207107162687396
Male	b	4263	0.02179344808439756
Male	0	003001	0.02179344808439756
Male	b	510032	0.02179344808439756
Male	0	001001008	0.02179344808439756
Male	b	505661	0.02179344808439756
Male	b	505678	0.021654636313159357
Male	f	5:501914::	0.021654636313159357
Male	f	2:63:001009002:	0.021654636313159357
Male	f	2:290:500012015:	0.021515824541921157
Male	b	247	0.021515824541921157
Male	b	225077	0.021515824541921157
Male	b	546	0.021515824541921157
Male	b	411	0.021515824541921157
Male	c	824	0.021377012770682952
Male	c	279	0.021377012770682952
Male	b	147	0.021377012770682952
Male	b	456	0.021377012770682952
Male	0	003013	0.021377012770682952
Male	b	993	0.021377012770682952
Male	b	241	0.021377012770682952
Male	0	001025001002	0.021377012770682952
Male	b	240	0.02123820099944475
Male	0	500010011	0.02123820099944475
Male	b	217	0.02123820099944475
Male	b	509301	0.02123820099944475
Male	c	836	0.02109938922820655
Male	b	507764	0.02109938922820655
Male	f	4:24::	0.02109938922820655
Male	b	295	0.02096057745696835
